Order ID,Assigned Plant,Origin Port,Assigned Carrier,Manufacturing Day,Total Cost ($)
1447323939,PLANT03,PORT04,V444_0,Day 4,1506.92
1447323942,PLANT03,PORT04,V444_0,Day 8,1177.08
1447323943,PLANT03,PORT04,V444_0,Day 6,926.37
1447324202,PLANT03,PORT04,V444_0,Day 1,177.85
1447324203,PLANT03,PORT04,V444_4,Day 6,637.22
1447325207,PLANT03,PORT04,V444_0,Day 7,809.53
1447325296,PLANT03,PORT04,V444_0,Day 6,656.23
1447325520,PLANT03,PORT04,V444_0,Day 3,379.52
1447325523,PLANT03,PORT04,V444_0,Day 1,170.2
1447325524,PLANT03,PORT04,V444_0,Day 6,713.67
1447325525,PLANT03,PORT04,V444_0,Day 5,657.14
1447325526,PLANT03,PORT04,V444_0,Day 5,983.41
1447325527,PLANT03,PORT04,V444_0,Day 1,337.87
1447325528,PLANT03,PORT04,V444_0,Day 3,369.69
1447325620,PLANT13,PORT04,V444_0,Day 1,244.57
1447325628,PLANT03,PORT04,V444_0,Day 6,661.92
